Imagen,Cluster,IoU,Ruta de salida
00450_0,3,0.0213,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00450_0_cluster3_iou0.02.png
00531_4,4,0.4168,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00531_4_cluster4_iou0.42.png
00574_4,3,0.3838,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00574_4_cluster3_iou0.38.png
00366_3,7,0.2817,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00366_3_cluster7_iou0.28.png
00081_0,0,0.2707,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00081_0_cluster0_iou0.27.png
00305_0,3,0.294,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00305_0_cluster3_iou0.29.png
00476_3,2,0.1711,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00476_3_cluster2_iou0.17.png
00323_3,5,0.0501,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00323_3_cluster5_iou0.05.png
00340_0,1,0.3571,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00340_0_cluster1_iou0.36.png
00549_4,1,0.1254,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00549_4_cluster1_iou0.13.png
00428_0,6,0.0531,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00428_0_cluster6_iou0.05.png
00264_4,0,0.1937,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00264_4_cluster0_iou0.19.png
00067_3,4,0.2285,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00067_3_cluster4_iou0.23.png
00198_4,3,0.1636,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00198_4_cluster3_iou0.16.png
00165_4,8,0.3271,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00165_4_cluster8_iou0.33.png
00490_0,7,0.4249,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00490_0_cluster7_iou0.42.png
00147_3,8,0.1633,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00147_3_cluster8_iou0.16.png
00178_1,2,0.2504,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00178_1_cluster2_iou0.25.png
00221_4,4,0.3135,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00221_4_cluster4_iou0.31.png
00299_4,8,0.0572,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00299_4_cluster8_iou0.06.png
00554_1,5,0.1926,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00554_1_cluster5_iou0.19.png
00284_1,6,0.2197,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00284_1_cluster6_iou0.22.png
00041_0,1,0.3487,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00041_0_cluster1_iou0.35.png
00511_1,9,0.1854,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00511_1_cluster9_iou0.19.png
00537_2,2,0.1836,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00537_2_cluster2_iou0.18.png
00185_1,0,0.3227,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00185_1_cluster0_iou0.32.png
00572_2,2,0.2178,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00572_2_cluster2_iou0.22.png
00321_1,0,0.2119,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00321_1_cluster0_iou0.21.png
00364_1,4,0.2114,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00364_1_cluster4_iou0.21.png
00342_2,0,0.2498,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00342_2_cluster0_iou0.25.png
00078_4,5,0.3961,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00078_4_cluster5_iou0.40.png
00307_2,3,0.173,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00307_2_cluster3_iou0.17.png
00449_1,5,0.2986,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00449_1_cluster5_iou0.30.png
00384_4,0,0.3125,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00384_4_cluster0_iou0.31.png
00020_1,2,0.3994,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00020_1_cluster2_iou0.40.png
00279_1,0,0.2416,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00279_1_cluster0_iou0.24.png
00286_3,9,0.2143,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00286_3_cluster9_iou0.21.png
00004_0,0,0.2652,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00004_0_cluster0_iou0.27.png
00158_4,2,0.0764,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00158_4_cluster2_iou0.08.png
00218_0,9,0.1692,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00218_0_cluster9_iou0.17.png
00119_0,4,0.0686,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00119_0_cluster4_iou0.07.png
00492_2,3,0.275,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00492_2_cluster3_iou0.27.png
00379_4,8,0.0631,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00379_4_cluster8_iou0.06.png
00513_3,6,0.3327,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00513_3_cluster6_iou0.33.png
00065_1,5,0.3478,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00065_1_cluster5_iou0.35.png
00556_3,9,0.5827,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00556_3_cluster9_iou0.58.png
00570_0,6,0.199,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00570_0_cluster6_iou0.20.png
00399_1,8,0.2748,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00399_1_cluster8_iou0.27.png
00098_1,5,0.202,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00098_1_cluster5_iou0.20.png
00454_4,6,0.2227,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00454_4_cluster6_iou0.22.png
00411_4,5,0.315,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00411_4_cluster5_iou0.31.png
00535_0,3,0.3627,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00535_0_cluster3_iou0.36.png
00139_4,0,0.276,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00139_4_cluster0_iou0.28.png
00085_4,1,0.2305,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00085_4_cluster1_iou0.23.png
00556_1,4,0.5881,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00556_1_cluster4_iou0.59.png
00006_2,9,0.1592,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00006_2_cluster9_iou0.16.png
00570_2,5,0.2245,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00570_2_cluster5_iou0.22.png
00535_2,3,0.3627,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00535_2_cluster3_iou0.36.png
00513_1,4,0.3283,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00513_1_cluster4_iou0.33.png
00399_3,1,0.1796,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00399_3_cluster1_iou0.18.png
00218_2,9,0.1692,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00218_2_cluster9_iou0.17.png
00065_3,5,0.4387,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00065_3_cluster5_iou0.44.png
00020_3,6,0.2094,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00020_3_cluster6_iou0.21.png
00043_2,2,0.231,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00043_2_cluster2_iou0.23.png
00492_0,3,0.275,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00492_0_cluster3_iou0.27.png
00449_3,9,0.3592,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00449_3_cluster9_iou0.36.png
00006_0,6,0.1468,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00006_0_cluster6_iou0.15.png
00187_3,9,0.2481,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00187_3_cluster9_iou0.25.png
00364_3,5,0.2037,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00364_3_cluster5_iou0.20.png
00321_3,7,0.2271,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00321_3_cluster7_iou0.23.png
00286_1,2,0.2013,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00286_1_cluster2_iou0.20.png
00187_1,0,0.2444,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00187_1_cluster0_iou0.24.png
00098_3,5,0.2577,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00098_3_cluster5_iou0.26.png
00307_0,4,0.1757,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00307_0_cluster4_iou0.18.png
00342_0,5,0.2502,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00342_0_cluster5_iou0.25.png
00554_3,6,0.1649,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00554_3_cluster6_iou0.16.png
00511_3,1,0.1945,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00511_3_cluster1_iou0.19.png
00043_0,2,0.2142,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00043_0_cluster2_iou0.21.png
00185_3,6,0.3158,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00185_3_cluster6_iou0.32.png
00456_4,4,0.2677,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00456_4_cluster4_iou0.27.png
00266_4,2,0.2682,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00266_4_cluster2_iou0.27.png
00537_0,2,0.1836,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00537_0_cluster2_iou0.18.png
00572_0,3,0.2242,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00572_0_cluster3_iou0.22.png
00413_4,5,0.1222,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00413_4_cluster5_iou0.12.png
00067_1,7,0.2267,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00067_1_cluster7_iou0.23.png
00122_4,8,0.1499,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00122_4_cluster8_iou0.15.png
00022_3,3,0.2589,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00022_3_cluster3_iou0.26.png
00490_2,7,0.4249,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00490_2_cluster7_iou0.42.png
00119_2,4,0.0693,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00119_2_cluster4_iou0.07.png
00428_2,3,0.0474,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00428_2_cluster3_iou0.05.png
00386_4,5,0.1128,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00386_4_cluster5_iou0.11.png
00041_2,0,0.3308,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00041_2_cluster0_iou0.33.png
00323_1,8,0.0513,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00323_1_cluster8_iou0.05.png
00366_1,3,0.2712,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00366_1_cluster3_iou0.27.png
00223_4,0,0.312,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00223_4_cluster0_iou0.31.png
00340_2,0,0.3601,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00340_2_cluster0_iou0.36.png
00305_2,5,0.2942,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00305_2_cluster5_iou0.29.png
00120_4,4,0.1292,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00120_4_cluster4_iou0.13.png
00433_1,2,0.2411,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00433_1_cluster2_iou0.24.png
00415_2,4,0.314,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00415_2_cluster4_iou0.31.png
00081_2,0,0.2707,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00081_2_cluster0_iou0.27.png
00450_2,7,0.0216,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00450_2_cluster7_iou0.02.png
00279_3,5,0.2628,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00279_3_cluster5_iou0.26.png
00476_1,9,0.1685,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00476_1_cluster9_iou0.17.png
00496_4,2,0.2732,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00496_4_cluster2_iou0.27.png
00002_4,0,0.2263,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00002_4_cluster0_iou0.23.png
00047_4,1,0.3162,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00047_4_cluster1_iou0.32.png
00338_2,7,0.322,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00338_2_cluster7_iou0.32.png
00126_0,6,0.0996,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00126_0_cluster6_iou0.10.png
00100_3,2,0.5585,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00100_3_cluster2_iou0.56.png
00380_2,7,0.3932,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00380_2_cluster7_iou0.39.png
00569_3,1,0.4174,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00569_3_cluster1_iou0.42.png
00163_0,2,0.1159,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00163_0_cluster2_iou0.12.png
00145_3,3,0.0697,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00145_3_cluster3_iou0.07.png
00346_4,7,0.2765,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00346_4_cluster7_iou0.28.png
00178_3,4,0.2466,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00178_3_cluster4_iou0.25.png
00284_3,3,0.2359,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00284_3_cluster3_iou0.24.png
00227_0,4,0.1478,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00227_0_cluster4_iou0.15.png
00201_3,6,0.3387,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00201_3_cluster6_iou0.34.png
00417_0,6,0.0541,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00417_0_cluster6_iou0.05.png
00452_0,0,0.4652,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00452_0_cluster0_iou0.47.png
00533_4,7,0.3298,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00533_4_cluster7_iou0.33.png
00167_4,3,0.1475,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00167_4_cluster3_iou0.15.png
00303_4,8,0.2401,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00303_4_cluster8_iou0.24.png
00576_4,3,0.1548,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00576_4_cluster3_iou0.15.png
00474_3,5,0.4031,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00474_3_cluster5_iou0.40.png
00431_3,8,0.2609,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00431_3_cluster8_iou0.26.png
00083_0,5,0.0463,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00083_0_cluster5_iou0.05.png
00039_2,7,0.0638,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00039_2_cluster7_iou0.06.png
00359_3,5,0.181,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00359_3_cluster5_iou0.18.png
00161_2,6,0.3508,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00161_2_cluster6_iou0.35.png
00004_2,0,0.2785,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00004_2_cluster0_iou0.28.png
00382_0,3,0.1423,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00382_0_cluster3_iou0.14.png
00102_1,0,0.2651,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00102_1_cluster0_iou0.27.png
00124_2,4,0.3272,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00124_2_cluster4_iou0.33.png
00244_3,6,0.4085,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00244_3_cluster6_iou0.41.png
00087_4,8,0.0515,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00087_4_cluster8_iou0.05.png
00262_0,3,0.3456,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00262_0_cluster3_iou0.35.png
00203_1,5,0.6984,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00203_1_cluster5_iou0.70.png
00058_3,2,0.2702,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00058_3_cluster2_iou0.27.png
00508_2,1,0.2787,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00508_2_cluster1_iou0.28.png
00489_3,6,0.2857,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00489_3_cluster6_iou0.29.png
00225_2,0,0.1877,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00225_2_cluster0_iou0.19.png
00362_4,2,0.3909,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00362_4_cluster2_iou0.39.png
00489_2,8,0.2848,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00489_2_cluster8_iou0.28.png
00203_0,4,0.7019,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00203_0_cluster4_iou0.70.png
00246_0,0,0.1676,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00246_0_cluster0_iou0.17.png
00058_2,4,0.2826,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00058_2_cluster4_iou0.28.png
00246_1,3,0.1269,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00246_1_cluster3_iou0.13.png
00225_3,3,0.1797,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00225_3_cluster3_iou0.18.png
00508_3,9,0.272,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00508_3_cluster9_iou0.27.png
00260_2,5,0.3954,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00260_2_cluster5_iou0.40.png
00327_4,9,0.3152,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00327_4_cluster9_iou0.32.png
00260_3,7,0.562,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00260_3_cluster7_iou0.56.png
00359_2,4,0.1794,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00359_2_cluster4_iou0.18.png
00063_4,4,0.1993,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00063_4_cluster4_iou0.20.png
00382_1,1,0.1447,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00382_1_cluster1_iou0.14.png
00161_3,0,0.3236,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00161_3_cluster0_iou0.32.png
00102_0,6,0.2139,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00102_0_cluster6_iou0.21.png
00431_2,7,0.2598,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00431_2_cluster7_iou0.26.png
00026_4,9,0.136,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00026_4_cluster9_iou0.14.png
00124_3,7,0.321,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00124_3_cluster7_iou0.32.png
00452_1,3,0.813,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00452_1_cluster3_iou0.81.png
00417_1,5,0.059,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00417_1_cluster5_iou0.06.png
00474_2,5,0.3482,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00474_2_cluster5_iou0.35.png
00201_2,6,0.4019,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00201_2_cluster6_iou0.40.png
00083_1,5,0.0983,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00083_1_cluster5_iou0.10.png
00380_3,2,0.1699,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00380_3_cluster2_iou0.17.png
00569_2,3,0.3379,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00569_2_cluster3_iou0.34.png
00227_1,2,0.1479,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00227_1_cluster2_iou0.15.png
00282_4,3,0.1109,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00282_4_cluster3_iou0.11.png
00100_2,3,0.558,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00100_2_cluster3_iou0.56.png
00145_2,7,0.0677,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00145_2_cluster7_iou0.07.png
00163_1,4,0.1129,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00163_1_cluster4_iou0.11.png
00338_3,6,0.3233,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00338_3_cluster6_iou0.32.png
00126_1,4,0.091,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00126_1_cluster4_iou0.09.png
00517_4,4,0.1855,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00517_4_cluster4_iou0.19.png
00476_0,6,0.1712,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00476_0_cluster6_iou0.17.png
00039_3,3,0.0716,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00039_3_cluster3_iou0.07.png
00244_2,9,0.4134,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00244_2_cluster9_iou0.41.png
00433_0,4,0.2449,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00433_0_cluster4_iou0.24.png
00450_3,4,0.0227,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00450_3_cluster4_iou0.02.png
00552_4,8,0.2314,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00552_4_cluster8_iou0.23.png
00022_1,8,0.2521,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00022_1_cluster8_iou0.25.png
00081_3,8,0.2452,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00081_3_cluster8_iou0.25.png
